ISBN;Canonical_ISBN
0385333862;0385333862
0385335601;0385333862
0553527495;0385333862
0671042793;0736621628
0736621628;0736621628
1573229881;1573222135
1573222135;1573222135
0345317467;0345297644
0345297644;0345297644
0671001809;0684830272
0684830272;0684830272
0684834510;0684834510
0684837706;0684834510
1573921998;1573921998
1550546910;1573921998
0892816546;0892816546
0892817011;0892816546
0764228757;0764228757
0764228765;0764228757
0307021106;0307160289
0307160289;0307160289
0060540117;0060540117
0060540125;0060540117
0140159797;014015910X
014015910X;014015910X
0452279755;0525944168
0525944168;0525944168
0743229495;0671787349
0140232532;0671787349
0671787349;0671787349
0156013126;0151005729
0151005729;0151005729
0345357108;0345357108
0801864402;0345357108
0061008338;0061008338
0061053546;0061008338
0446356832;0688065716
0688065716;0688065716
0765342510;0425035395
0425035395;0425035395
0425038246;0425035395
031218171X;031218171X
0749386282;031218171X
0436203804;031218171X
0963270702;0670825379
0670825379;0670825379
0805053093;0670825379
0449003345;0449000060
0449000060;0449000060
0312960042;0451157214
0451157214;0451157214
0345444388;0345444388
0345460014;0345444388
0848807073;0345333969
0345333969;0345333969
0486405486;0345333969
0451523504;1566190959
0812504836;1566190959
1566190959;1566190959
0134354656;1566190959
1590071352;1566190959
0881030457;1566190959
3895084573;1566190959
1578151139;1566190959
014062080X;014062080X
014062080x;014062080X
0689851863;0689825943
0689825943;0689825943
0743446445;1565122860
1565122860;1565122860
0394530101;0394530101
0394713648;0394530101
0142003557;0670031534
0670031534;0670031534
0399150072;0399150072
0874779219;0399150072
0471468827;0471024600
0471024600;0471024600
0312956126;0312113773
0330336630;0312113773
186373872X;0312113773
0312113773;0312113773
0553566032;0553094416
0553094416;0553094416
0553181092;0553094416
0553471740;0553094416
0805068317;0805058028
0805058028;0805058028
0060652934;0451626109
0451626109;0451626109
0451628217;0451626109
1557483159;0451626109
1557488118;0451626109
1557486220;0451626109
0330330373;0312099096
0312099096;0312099096
0380977664;0380977664
0380806584;0380977664
0425193721;0399149252
0399149252;0399149252
1414051999;1414051999
1414052006;1414051999
0743222172;0743222172
0743235037;0743222172
0553212257;089375997X
089375997X;089375997X
1594562687;089375997X
0553800914;0553800914
0553582127;0553800914
0374465363;0374465363
0440843901;0374465363
0393027082;0393027082
0393307808;0393027082
0060920718;0060156732
0060156732;0060156732
0451402391;0451402391
045121238X;0451402391
0446365262;0671446932
0671446932;0671446932
0066212723;0066212723
0060936959;0066212723
0812510488;0812510488
0613151402;0812510488
0152712453;0152712461
0152712461;0152712461
0671253832;0671253832
0684865181;0671253832
1559270918;0671253832
0671024728;0805059628
0805059628;0805059628
1563411148;1563411148
1563411156;1563411148
042512519X;0399120238
0399120238;0399120238
0451110641;0453003885
0453003885;0453003885
0440221862;0425071022
0425071022;0425071022
0451202732;0670891592
0670891592;0670891592
0743412621;0743206061
0743206061;0743206061
014011341X;0670823597
0670823597;0670823597
0805053263;0805044582
0805044582;0805044582
0451186044;0525940340
0525940340;0525940340
0312866089;0312866089
0812571797;0312866089
0451201205;0553122479
1592248462;0553122479
055326477X;0553122479
0553122479;0553122479
0708924417;0553122479
061317495X;0451524160
014017088X;0451524160
0451524160;0451524160
0786706368;0786705167
0786705167;0786705167
0446355763;0517567288
0517567288;0517567288
037371128X;037371128X
037371128x;037371128X
0380868768;0380868768
0060533994;0380868768
0590433466;055321201X
055321201X;055321201X
0440477093;055321201X
0812505018;1569873925
006440188X;1569873925
0440977096;1569873925
0879236493;1569873925
0439099390;1569873925
0440777062;1569873925
0812519108;1569873925
0451525817;1569873925
0451524179;1569873925
0397321651;1569873925
0451520807;1569873925
1569874115;1569873925
0453008402;1569873925
1569873925;1569873925
0590407201;1569873925
0340611839;1569873925
0140366660;0140350047
0140350047;0140350047
0553802240;0553802240
0553584014;0553802240
0312986734;0312261721
0312261721;0312261721
0142001740;096533192X
096533192X;096533192X
0670894605;096533192X
0670032379;096533192X
0786243066;096533192X
1565115392;096533192X
0812065131;0812065131
0764150340;0812065131
0471377430;0471377430
0471426350;0471377430
0061009431;0786860405
0786860405;0786860405
0060143266;0060143266
0060915870;0060143266
0201624613;0201624613
0306810743;0201624613
0345374762;0345374762
0345418328;0345374762
1567311806;0886776465
0886776465;0886776465
0061096180;0061096180
006018731X;0061096180
0736628916;0449208788
0449208788;0449208788
0425068021;0440177081
0440177081;0440177081
0312979746;0440177081
0396088708;0440177081
0849914787;0849930340
0849930340;0849930340
0590417088;0590325485
0590325485;0590325485
0525459294;0525459294
0141302860;0525459294
0439267684;0525459294
0688101119;0688101119
0688116930;0688101119
0152003924;0152003924
0152046844;0152003924
0152003932;0152003924
0446676489;0446523089
0446523089;0446523089
1570429049;0446523089
0380710404;0380725940
0380725940;0380725940
0915943921;0947962646
0947962646;0947962646
0140349324;0803708645
0803708645;0803708645
0385312121;0385312121
0440217482;0385312121
0688059589;0688059589
0553274309;0688059589
0449004848;0449004848
0345478851;0449004848
0425124622;0399128204
0399128204;0399128204
0439435242;0439435242
0439263271;0439435242
0679434453;0679434453
0375704752;0679434453
0440218667;0688046185
0688046185;0688046185
0743242963;0743242963
0743224248;0743242963
0192860925;0192177737
0192177737;0192177737
0812571762;0312863233
0312863233;0312863233
0312091346;0312091346
0312951337;0312091346
0671028278;0671028278
0671028286;0671028278
0140258809;067086661X
067086661X;067086661X
1585742872;0770423132
0770423132;0770423132
0756400619;0886779154
0886779154;0886779154
0312151101;0312151101
0312968051;0312151101
0061002755;0553268961
0553268961;0553268961
0395305373;0395305373
0395957915;0395305373
0618219196;0618040196
0618040196;0618040196
0156028751;0151007403
0151007403;0151007403
0441759734;0441759734
0441759769;0441759734
042513329X;0399136118
0399136118;0399136118
0553096540;0553096540
0553572318;0553096540
0451145577;0451145577
0525243828;0451145577
0156006391;0151002835
0151002835;0151002835
1590400380;0151002835
0156029812;0151002835
0060505273;0060505265
0060505265;0060505265
057120533X;0312307829
0312307829;0312307829
0571205089;0312307829
1852428112;1852428112
0802139868;1852428112
0802117163;1852428112
1572970251;1572970251
0425171531;1572970251
0380786680;0380973006
0380973006;0380973006
0425191273;0425186407
0425186407;0425186407
0345386299;0345386299
0345386302;0345386299
0446530115;0446530115
0446692328;0446530115
0393316580;0679420665
0679420665;0679420665
0679454918;0679454918
0679779078;0679454918
0515124648;0575064765
0575064765;0575064765
0394926870;0394926870
0394826876;0394926870
051513306X;1865083348
1865083348;1865083348
0399147330;1865083348
0060084413;068817695X
068817695X;068817695X
006103066X;0060196319
0060196319;0060196319
1932100059;1932100059
1932100016;1932100059
0142002968;0743212746
0743212746;0743212746
051722285X;0553451839
0553451839;0553451839
0345406036;0399141448
0399141448;0399141448
0880015829;0880015829
0060199164;0880015829
0882898841;0882898841
0871239167;0882898841
067084022X;067084022X
0140177035;067084022X
0140349111;0140349111
0618150749;0140349111
0312850883;0312850883
0812510003;0312850883
0743424425;0385121679
0451160916;0385121679
0451193881;0385121679
0881037265;0385121679
0385121679;0385121679
0743437497;0385121679
0345334310;0345334310
0613175050;0345334310
0743225406;0743225406
0743225422;0743225406
0449213617;0385065884
0385065884;0385065884
0671226525;0671226525
0451160320;0671226525
1582432228;0670640646
0140147306;0670640646
0670640646;0670640646
0553268546;0517558343
0517558343;0517558343
0451208080;039914868X
039914868X;039914868X
0340285893;0340285893
0670814822;0340285893
0201406462;0201406462
0679781285;0201406462
0553561308;0553089242
0553089242;0553089242
014250047X;0525467238
0525467238;0525467238
0312982518;0312276885
0312276885;0312276885
0440479002;0395338905
0395338905;0395338905
0812541537;0312866755
0312866755;0312866755
0312195265;0749309423
0749309423;0749309423
0671015133;0671015133
0671015141;0671015133
015200016X;015200016X
0785793046;015200016X
0743223268;0684872137
0684872137;0684872137
0812567757;0312868235
0312868235;0312868235
0449215482;0385242999
0385242999;0385242999
0446364797;0446516988
0446516988;0446516988
0395257301;0395257301
0395346460;0395257301
0345272552;0395257301
0618126988;0618126988
0618135049;0618126988
0553525018;0553525018
0553525026;0553525018
0375500936;0330353896
0330353896;0330353896
0064471098;0020442505
0020442505;0020442505
0027587800;0020442505
0060234954;0060234954
0060234962;0060234954
0452276640;0525940774
0525940774;0525940774
0894802046;0894802046
0894802038;0894802046
089480832X;089480832X
0894808311;089480832X
0446607711;0446523321
0446523321;0446523321
1570426384;0446523321
1570426201;0446523321
0749310634;0749310634
0684818922;0749310634
0345458915;0345458915
0345458923;0345458915
0739303384;0345458915
0385333498;0440179483
0440179483;0440179483
0385729332;0385729332
0807205893;0385729332
0306809893;0312242417
0312242417;0312242417
0393324141;0393010430
0393010430;0393010430
0374528586;0374167338
0374167338;0374167338
0786804440;0786804440
0786813075;0786804440
0446353728;081613569X
081613569X;081613569X
0312204787;0312204787
0312978340;0312204787
0140376526;0670828491
0670828491;0670828491
0446610178;0060198346
0060198346;0060198346
1582381550;0307240096
0307240096;0307240096
0812577590;0312873352
0312873352;0312873352
0765342227;0765303035
0765303035;0765303035
0694523674;0694523674
0694523690;0694523674
0395924758;0395717582
0395717582;0395717582
0440404029;0440227399
0440227399;0440227399
0747272913;0747272913
0747264694;0747272913
0393321711;0393049256
0393049256;0393049256
055215038x;055215038x
055215038X;055215038x
043948622X;043948622X
043948622x;043948622X
0064410137;0064410137
0060564415;0064410137
0060296410;0064410137
1582431523;1582431523
158243252X;1582431523
0312136048;0312136048
0312152094;0312136048
1559352760;1559352760
0156006480;1559352760
0385334036;0385334036
0440235162;0385334036
0593045254;0385334036
0446613215;0892967676
0892967676;0892967676
0425176398;0393047423
0393047423;0393047423
0312201664;0312201664
0312254202;0312201664
0375758577;0375507299
0375507299;0375507299
0445205296;0445205296
0446676640;0445205296
0671450891;0671450891
0812524616;0671450891
0670867330;0670654000
0670654000;0670654000
0374266514;0374266514
042515999X;0374266514
0374529434;0374266514
185881636X;0374266514
0425142817;0399138064
0399138064;0399138064
0375706453;0375706453
0613175212;0375706453
0451202503;0525944885
0525944885;0525944885
0140094296;0670806056
0670806056;0670806056
0141002018;0670891525
0670891525;0670891525
0452270456;0525935223
0525935223;0525935223
0451202465;0451202457
0451202457;0451202457
0441775675;0441775640
0441775640;0441775640
038071115X;0316491705
0316491705;0316491705
0140288511;0140288511
0670878618;0140288511
039950527X;039950527X
0679762647;039950527X
0374266956;0374266956
0374526176;0374266956
1565123107;1565123107
0452283655;1565123107
0312906552;0312906552
0312749511;0312906552
0330491024;0333908732
0333908732;0333908732
0385078900;0385078900
0803291078;0385078900
0385042388;0385042388
0716723441;0385042388
0688134017;0688134017
0064473155;0688134017
067131856X;0671319698
0671319698;0671319698
087685546X;087685546X
0876855451;087685546X
0517536242;0517536242
0380542706;0517536242
039914983X;039914983X
0425193748;039914983X
0671578707;0671721429
0671721429;0671721429
0425180905;0425175979
0425175979;0425175979
0395559995;0395559995
0395599237;0395559995
0445402067;0445402067
0445403314;0445402067
0515105074;039913509X
039913509X;039913509X
0345377370;0553264427
0553264427;0553264427
0345418336;0553264427
0340733594;0330201077
0330201077;0330201077
0821748971;0821748971
0786012587;0821748971
0385121687;0385121687
0517219018;0385121687
0553574469;0385477163
0385477163;0385477163
0862418879;1891595822
1891595822;1891595822
0671536079;0671536079
0671034758;0671536079
0385501587;0385501587
0385720939;0385501587
0380711621;0395513898
0395513898;0395513898
0553123718;0553123718
0553246755;0553123718
0425172643;0425165728
0425165728;0425165728
159105236X;0451408381
0451408381;0451408381
0812530225;0312855346
0312855346;0312855346
0312864108;0312864108
0812571924;0312864108
031242115X;0805068872
0805068872;0805068872
0871358816;0871358816
0679767800;0871358816
0446364762;0688084907
0688084907;0688084907
0688121004;0688084907
0452276322;0525941282
0525941282;0525941282
1578050642;1578050421
1578050421;1578050421
1565076389;0890818770
0890818770;0890818770
0060080841;0553290037
0060738197;0553290037
0553290037;0553290037
0836204557;0836204557
0836279786;0836204557
0064472361;0439014085
0439978963;0439014085
0060289597;0439014085
0439014085;0439014085
0446672858;0446672858
0446605514;0446672858
0333968158;0333968158
033039892X;0333968158
0142003581;0670030449
0670030449;0670030449
014023313X;0670853097
0670853097;0670853097
0785799540;0670853097
014023313x;0670853097
1551669099;1551669099
0739425870;1551669099
0749703431;0749703431
0749746033;0749703431
0743221990;0743221990
B00011SOXI;0743221990
0140074457;0670801860
0670801860;0670801860
0192717979;0192717979
0192750917;0192717979
0805007202;0316690120
0316715972;0316690120
0316690120;0316690120
0553550039;0553550039
055357535X;0553550039
0743217187;0553550039
0684873591;0553550039
0345335678;0345335678
0375724427;0345335678
0586057498;0394513355
0394513355;0394513355
0449220850;0688110355
0688110355;0688110355
0140502416;0140502416
0670672238;0140502416
0670804673;0670804673
0142002313;0670804673
0226424219;0679420126
0679420126;0679420126
0670031542;0670031542
014200331X;0670031542
0395966051;0395966051
0618082336;0395966051
034531882X;034531882X
0345406958;034531882X
0060005777;0385028962
0385028962;0385028962
0671557491;0671557491
0671875221;0671557491
0312420285;0140143491
0140143491;0140143491
0345333152;0914091549
